hero_a,hero_b,counter_score
35,15,0.10999999999999999
35,16,-0.019257999999999997
35,17,0.06666700000000003
35,18,-0.016734000000000027
35,19,0.07505799999999996
35,20,-0.004477999999999982
35,25,0.019298000000000037
35,27,0.02507400000000004
35,31,0.004518000000000022
35,50,-0.0063289999999999735
35,52,0.10702900000000004
35,58,0.014705999999999997
35,60,0.135135
35,63,-0.021172999999999997
35,64,0.030841000000000007
35,65,0.023985000000000034
35,66,-0.004732000000000014
35,67,0.040000000000000036
35,69,0.04698800000000003
35,72,0.05319099999999999
35,76,0.020231
35,77,-0.004587000000000008
35,79,0.11111099999999996
35,80,0.010274000000000005
35,81,-0.049296000000000006
50,1,0.07768900000000001
50,2,-0.010703000000000018
50,3,0.003722000000000003
50,4,-0.020899999999999974
50,6,0.034653000000000045
50,7,0.0022090000000000165
50,8,-0.07676300000000003
50,10,0.05393099999999995
50,11,0.021236000000000033
50,12,0.028205000000000036
50,13,-0.028409000000000018
50,14,0.02469100000000002
50,15,0.06307700000000005
50,16,-0.03253699999999998
50,17,0.038461999999999996
50,18,-0.022087999999999997
50,19,0.0012659999999999894
50,20,-0.058543999999999985
50,25,0.011110999999999982
50,27,0.041032999999999986
50,31,0.021804999999999963
50,35,0.006329000000000029
50,52,0.070909
50,58,-0.006757000000000013
50,60,0.06476700000000002
50,63,0.03703699999999999
50,64,-0.001778999999999975
50,65,0.03068000000000004
50,66,-0.011904999999999999
50,67,0.020325000000000037
50,69,0.01144999999999996
50,72,0.06565699999999997
50,76,0.03191500000000003
50,77,0.0
50,79,0.12036999999999998
50,80,0.03658499999999998
50,81,-0.04749999999999999
52,1,-0.06306299999999998
52,2,-0.10474299999999998
52,3,-0.10616399999999998
52,4,-0.03616999999999998
52,6,-0.09482800000000002
52,7,-0.13093100000000002
52,8,-0.20098
52,10,-0.03866700000000001
52,11,-0.12666699999999997
52,12,-0.08851700000000001
52,13,-0.09036100000000002
52,14,-0.06953599999999999
52,15,0.01136400000000004
52,16,-0.139262
52,17,-0.03398099999999998
52,18,-0.118834
52,19,-0.07281599999999999
52,20,-0.12632700000000002
52,25,-0.09813100000000002
52,27,-0.061338000000000004
52,31,-0.100414
52,35,-0.10702899999999999
52,50,-0.070909
52,58,-0.03398099999999998
52,60,-0.028455000000000008
52,63,-0.091111
52,64,-0.12831900000000002
52,65,-0.08880300000000002
52,66,-0.08260899999999999
52,67,-0.11274499999999998
52,69,-0.08358700000000002
52,72,-0.07738099999999998
52,76,-0.017730000000000024
52,77,-0.07364300000000001
52,79,0.009434000000000053
52,80,-0.08362999999999998
52,81,-0.11861899999999997
58,1,0.10606099999999996
58,2,-0.023438000000000014
58,3,0.0066669999999999785
58,4,-0.036082
58,6,0.036912999999999974
58,7,-0.0063830000000000275
58,8,0.020000000000000018
58,10,0.05319099999999999
58,11,0.042857000000000034
58,12,0.0
58,13,0.04251000000000005
58,14,0.052239000000000035
58,15,0.03374200000000005
58,16,-0.026882000000000017
58,17,0.007041999999999993
58,18,0.010916999999999955
58,19,0.035714000000000024
58,20,-0.005415000000000003
58,25,0.02777799999999997
58,27,0.025424000000000002
58,31,0.027675000000000005
58,35,-0.014705999999999997
58,50,0.006757000000000013
58,52,0.03398100000000004
58,60,0.05555600000000005
58,63,0.035714000000000024
58,64,-0.007299
58,65,0.022449000000000052
58,66,0.03191500000000003
58,67,-0.012821000000000027
58,69,-0.02083299999999999
58,72,-0.01685399999999998
58,76,0.063218
58,77,0.04166700000000001
58,79,0.07042300000000001
58,80,-0.01041700000000001
58,81,-0.03201999999999999
60,1,-0.008064999999999989
60,2,-0.019552999999999987
60,3,-0.04090899999999997
60,4,-0.012821000000000027
60,6,-0.046798000000000006
60,7,-0.08528400000000003
60,8,-0.101626
60,10,-0.02651500000000001
60,11,-0.082781
60,12,-0.05038799999999999
60,13,-0.05515999999999999
60,14,-0.07142900000000002
60,15,0.010526000000000035
60,16,-0.09900999999999999
60,17,-0.04838700000000001
60,18,-0.058491000000000015
60,19,-0.042105000000000004
60,20,-0.05987100000000001
60,25,-0.0043480000000000185
60,27,0.0
60,31,-0.046960999999999975
60,35,-0.135135
60,50,-0.06476700000000002
60,52,0.028455000000000008
60,58,-0.055555999999999994
