composition,winrate,games
16|18|20|31|65|81,0.5,2
16|18|20|35|50|52,1.0,1
16|18|20|35|58|63,1.0,1
16|18|20|35|65|7,1.0,1
16|18|20|3|31|50,0.0,1
16|18|20|3|31|81,0.0,1
16|18|20|3|50|65,1.0,1
16|18|20|3|50|72,1.0,1
16|18|20|3|50|81,1.0,1
16|18|20|3|52|65,0.0,1
16|18|20|3|58|7,1.0,1
16|18|20|3|63|65,1.0,2
16|18|20|3|65|7,1.0,2
16|18|20|3|76|80,1.0,1
16|18|20|3|7|80,0.0,1
16|18|20|4|50|65,1.0,1
16|18|20|4|50|7,0.0,1
16|18|20|4|52|65,0.0,1
16|18|20|4|58|65,0.0,1
16|18|20|4|58|7,1.0,1
16|18|20|4|63|7,0.0,1
16|18|20|4|63|81,1.0,1
16|18|20|4|64|7,1.0,1
16|18|20|4|65|7,1.0,1
16|18|20|50|58|65,0.0,1
16|18|20|50|63|64,1.0,1
16|18|20|50|63|66,1.0,1
16|18|20|50|64|7,1.0,1
16|18|20|50|65|80,1.0,1
16|18|20|50|65|81,1.0,1
16|18|20|50|7|72,1.0,2
16|18|20|50|7|77,0.5,2
16|18|20|50|7|81,0.5,2
16|18|20|52|58|64,0.0,1
16|18|20|52|58|76,0.0,1
16|18|20|52|63|64,0.0,1
16|18|20|52|64|65,0.0,2
16|18|20|52|64|7,1.0,1
16|18|20|52|65|69,0.0,1
16|18|20|52|65|77,0.333333,3
16|18|20|52|65|80,0.0,1
16|18|20|52|7|77,0.0,1
16|18|20|52|7|79,0.0,1
16|18|20|52|7|80,1.0,1
16|18|20|58|63|64,1.0,1
16|18|20|58|64|65,0.0,1
16|18|20|58|7|77,0.5,2
16|18|20|58|7|81,0.5,2
16|18|20|63|64|65,0.0,1
16|18|20|63|64|7,0.0,1
16|18|20|63|64|76,1.0,1
16|18|20|63|65|80,1.0,1
16|18|20|63|66|7,1.0,1
16|18|20|63|66|79,1.0,1
16|18|20|63|7|80,1.0,1
16|18|20|63|7|81,1.0,3
16|18|20|64|65|7,1.0,1
16|18|20|65|69|7,1.0,1
16|18|20|65|7|77,0.5,2
16|18|20|65|7|81,1.0,2
16|18|20|69|7|81,1.0,1
16|18|25|3|7|76,1.0,1
16|18|25|3|7|81,1.0,1
16|18|25|50|7|8,1.0,1
16|18|25|60|65|79,1.0,1
16|18|25|63|7|8,0.0,1
16|18|27|3|4|63,1.0,1
16|18|27|3|50|64,1.0,2
16|18|27|3|50|7,0.0,1
16|18|27|3|50|81,0.333333,3
16|18|27|3|63|64,1.0,1
16|18|27|3|63|77,0.0,1
16|18|27|3|65|76,0.0,1
16|18|27|3|65|81,0.0,1
16|18|27|3|7|76,0.0,1
16|18|27|50|69|7,0.0,1
16|18|27|50|69|77,0.0,1
16|18|27|52|67|7,0.0,1
16|18|27|52|7|8,0.0,1
16|18|27|58|63|8,1.0,1
16|18|27|58|65|69,0.0,1
16|18|27|65|7|79,0.0,1
16|18|2|20|25|7,0.5,2
16|18|2|20|27|50,1.0,1
16|18|2|20|27|52,1.0,1
16|18|2|20|3|52,0.0,1
16|18|2|20|4|52,1.0,1
16|18|2|20|4|64,1.0,1
16|18|2|20|50|64,0.0,1
16|18|2|20|60|65,1.0,1
16|18|2|20|63|64,1.0,1
16|18|2|20|63|77,1.0,1
16|18|2|20|63|81,0.0,1
16|18|2|20|65|77,1.0,1
16|18|2|20|65|81,1.0,1
16|18|2|25|31|7,1.0,1
16|18|2|25|3|81,0.5,2
16|18|2|27|31|50,1.0,1
16|18|2|27|31|63,1.0,1
16|18|2|27|31|7,0.25,4
16|18|2|27|76|81,1.0,1
16|18|2|31|35|7,1.0,2
16|18|2|31|4|65,1.0,1
16|18|2|31|4|7,0.0,1
16|18|2|31|52|80,1.0,1
16|18|2|31|58|80,1.0,1
16|18|2|31|60|7,1.0,1
16|18|2|31|63|64,1.0,1
16|18|2|31|64|65,0.0,1
16|18|2|31|64|7,1.0,1
16|18|2|31|65|77,0.5,6
16|18|2|31|65|80,1.0,1
16|18|2|31|7|77,1.0,1
16|18|2|35|4|50,1.0,1
16|18|2|35|4|52,0.0,1
16|18|2|35|58|76,0.0,1
16|18|2|35|64|7,0.5,2
16|18|2|35|65|76,1.0,1
16|18|2|35|65|81,1.0,1
16|18|2|35|7|77,0.333333,3
16|18|2|3|31|7,1.0,1
16|18|2|3|4|64,1.0,1
16|18|2|3|4|77,1.0,2
16|18|2|3|4|80,0.0,1
16|18|2|3|52|8,0.0,1
16|18|2|3|58|8,1.0,1
16|18|2|3|64|81,0.0,1
16|18|2|3|65|72,1.0,1
16|18|2|3|65|8,1.0,2
16|18|2|3|77|80,0.0,1
16|18|2|4|52|7,0.0,1
16|18|2|4|64|81,0.666667,3
16|18|2|4|65|76,0.0,1
16|18|2|4|69|7,0.0,1
16|18|2|4|77|81,0.0,1
16|18|2|4|80|81,0.0,1
16|18|2|50|60|63,1.0,1
16|18|2|50|63|64,1.0,1
16|18|2|50|63|77,1.0,1
16|18|2|50|64|8,0.0,1
16|18|2|50|65|76,0.0,1
16|18|2|50|6|8,1.0,1
16|18|2|52|64|8,1.0,1
16|18|2|52|69|7,1.0,1
16|18|2|58|64|8,0.0,1
16|18|2|60|64|65,1.0,1
16|18|2|60|64|81,1.0,1
16|18|2|60|65|66,0.0,1
16|18|2|60|65|77,1.0,1
16|18|2|63|64|69,0.0,1
16|18|2|63|64|80,1.0,1
16|18|2|63|65|69,1.0,1
16|18|2|64|65|8,1.0,1
16|18|2|64|65|81,1.0,1
16|18|2|64|77|81,1.0,1
16|18|2|64|80|81,1.0,1
16|18|2|65|72|79,0.0,1
16|18|2|6|7|81,0.0,2
16|18|2|76|77|80,0.0,1
16|18|2|7|76|8,1.0,1
16|18|31|35|50|63,0.0,1
16|18|31|4|50|52,0.0,2
16|18|31|4|50|65,1.0,1
16|18|31|50|63|64,0.0,1
16|18|31|50|63|77,0.5,2
16|18|31|50|64|65,0.5,2
16|18|31|50|64|7,0.75,4
16|18|31|50|65|8,0.0,1
16|18|31|50|65|81,1.0,2
16|18|31|50|66|7,1.0,1
16|18|31|50|7|81,0.5,2
16|18|31|52|58|77,0.0,1
16|18|31|52|63|64,1.0,1
16|18|31|52|63|80,1.0,2
16|18|31|52|64|7,0.0,1
16|18|31|52|65|81,1.0,1
16|18|31|52|7|80,0.0,1
16|18|31|52|7|81,1.0,1
16|18|31|58|64|7,0.666667,3
16|18|31|63|64|65,0.5,2
16|18|31|63|64|7,0.0,2
16|18|31|63|65|76,1.0,1
16|18|31|63|65|77,0.0,1
16|18|31|63|65|80,1.0,1
16|18|31|63|65|81,0.0,1
16|18|31|63|7|72,1.0,1
16|18|31|63|7|77,0.0,1
16|18|31|63|7|81,1.0,1
16|18|31|64|65|7,0.0,1
16|18|31|65|7|76,0.5,2
16|18|35|4|50|7,1.0,1
16|18|35|50|52|76,1.0,1
16|18|35|50|64|7,0.5,2
16|18|35|50|67|7,0.0,1
16|18|35|50|7|77,1.0,1
16|18|35|50|7|80,0.0,1
16|18|35|50|7|81,1.0,2
16|18|35|52|64|7,1.0,1
16|18|35|52|65|69,1.0,1
16|18|35|52|7|76,0.0,1
16|18|35|52|7|8,0.5,2
16|18|35|58|7|8,0.0,1
16|18|35|63|65|81,1.0,1
16|18|35|63|7|77,1.0,1
16|18|35|63|7|80,0.0,1
16|18|35|65|7|81,1.0,3
16|18|3|31|4|63,1.0,1
16|18|3|31|50|7,0.0,1
16|18|3|31|52|65,1.0,1
16|18|3|31|52|7,0.0,1
16|18|3|31|58|64,1.0,1
16|18|3|31|58|7,1.0,1
16|18|3|31|63|7,0.0,1
16|18|3|31|65|7,1.0,1
16|18|3|31|65|77,1.0,2
16|18|3|31|65|80,0.0,1
16|18|3|31|7|77,1.0,1
16|18|3|31|7|80,1.0,1
16|18|3|35|4|63,0.0,1
16|18|3|35|4|7,0.0,1
16|18|3|35|50|7,0.5,2
16|18|3|35|65|7,1.0,2
16|18|3|4|63|64,0.0,1
16|18|3|4|63|81,1.0,1
16|18|3|4|64|7,1.0,1
16|18|3|4|65|77,1.0,1
16|18|3|4|7|8,1.0,1
16|18|3|4|7|80,1.0,1
16|18|3|4|80|81,0.0,1
16|18|3|50|64|66,1.0,1
16|18|3|50|64|69,1.0,1
16|18|3|50|64|77,1.0,2
16|18|3|50|64|81,1.0,1
16|18|3|50|66|76,1.0,1
16|18|3|50|6|7,1.0,1
16|18|3|50|77|81,0.0,1
16|18|3|52|60|77,1.0,1
16|18|3|52|64|65,0.0,1
16|18|3|52|64|77,0.0,1
16|18|3|52|64|81,0.0,1
16|18|3|52|6|7,0.0,1
16|18|3|52|77|81,0.0,1
16|18|3|63|64|66,0.0,1
16|18|3|63|64|77,0.5,2
16|18|3|63|76|77,0.0,1
16|18|3|64|65|76,1.0,1
16|18|3|64|65|81,0.0,1
16|18|3|64|7|76,0.0,1
16|18|3|64|7|81,1.0,1
16|18|3|65|7|8,0.0,1
16|18|3|66|7|81,1.0,1
16|18|3|7|72|76,1.0,1
16|18|3|7|72|81,0.5,2
16|18|3|7|76|77,1.0,1
16|18|3|7|77|81,1.0,1
16|18|3|7|80|81,0.0,1
16|18|4|50|52|79,1.0,1
16|18|4|50|6|63,1.0,1
16|18|4|63|64|80,1.0,1
16|18|4|64|69|7,1.0,1
16|18|50|52|64|8,1.0,2
16|18|50|58|60|65,1.0,1
16|18|50|60|65|80,0.0,1
16|18|50|63|72|8,0.0,1
16|18|50|64|7|8,1.0,1
16|18|50|65|77|79,0.0,1
16|18|50|66|69|7,1.0,1
16|18|50|6|63|76,0.0,1
16|18|50|6|63|81,0.0,1
16|18|50|76|77|81,0.0,1
16|18|50|7|72|79,0.0,1
16|18|50|7|72|8,0.0,1
16|18|50|7|76|8,1.0,1
16|18|50|7|8|80,0.0,1
16|18|52|60|63|65,1.0,1
16|18|52|63|65|67,0.0,1
16|18|52|63|69|72,1.0,1
16|18|52|64|76|81,0.0,1
16|18|52|65|69|7,0.0,1
16|18|52|67|7|72,0.0,1
16|18|52|6|69|7,1.0,1
16|18|52|7|8|80,1.0,1
16|18|52|7|8|81,1.0,1
16|18|58|60|65|7,0.0,1
16|18|58|7|77|8,0.0,1
16|18|60|64|65|81,0.0,1
16|18|63|64|69|7,1.0,1
16|18|63|64|76|77,0.0,1
16|18|63|65|77|8,1.0,1
16|18|63|66|7|8,1.0,3
16|18|63|69|7|72,0.0,1
16|18|63|69|7|77,0.0,1
16|18|63|7|72|8,1.0,1
16|18|63|7|8|81,1.0,1
16|18|64|65|69|7,1.0,1
16|18|64|65|69|81,0.0,1
16|18|64|65|76|81,1.0,2
16|18|64|65|7|8,1.0,1
16|18|64|69|77|79,0.0,1
16|18|64|7|80|81,1.0,1
16|18|65|69|77|81,1.0,1
16|18|65|69|7|81,0.0,1
16|18|66|7|79|81,1.0,1
16|18|6|63|7|81,1.0,1
16|18|6|67|69|7,1.0,1
16|18|7|77|80|81,1.0,1
16|19|20|25|50|69,1.0,1
16|19|20|25|60|63,0.0,1
16|19|20|25|7|79,1.0,1
16|19|20|27|3|8,1.0,1
16|19|20|27|58|69,1.0,1
16|19|20|27|60|63,0.333333,3
16|19|20|27|63|69,1.0,1
16|19|20|27|65|69,1.0,1
16|19|20|27|69|7,1.0,2
16|19|20|31|50|69,1.0,1
16|19|20|31|50|81,1.0,1
16|19|20|31|52|60,0.0,1
16|19|20|31|52|8,0.0,1
16|19|20|31|63|8,1.0,1
16|19|20|31|65|69,1.0,1
16|19|20|31|65|76,1.0,1
16|19|20|31|67|80,0.0,1
16|19|20|31|7|8,1.0,1
16|19|20|35|63|8,0.0,1
16|19|20|35|63|81,0.0,1
16|19|20|35|69|7,1.0,2
16|19|20|35|7|8,1.0,1
16|19|20|3|31|4,0.333333,3
16|19|20|3|31|64,0.5,4
16|19|20|3|31|80,0.0,1
16|19|20|3|35|81,1.0,1
16|19|20|3|4|8,1.0,1
16|19|20|3|50|52,1.0,1
16|19|20|3|50|65,1.0,1
16|19|20|3|52|79,0.0,1
16|19|20|3|65|67,0.0,1
16|19|20|3|6|63,0.0,1
16|19|20|4|50|60,0.0,1
16|19|20|4|52|69,1.0,1
16|19|20|4|60|81,1.0,1
16|19|20|4|64|69,1.0,1
16|19|20|4|65|69,1.0,1
16|19|20|50|52|67,0.666667,3
16|19|20|50|52|79,1.0,1
16|19|20|50|58|67,1.0,1
16|19|20|50|60|66,1.0,1
16|19|20|50|60|77,1.0,1
16|19|20|50|77|79,1.0,1
16|19|20|50|7|79,1.0,1
16|19|20|52|63|79,1.0,1
16|19|20|52|64|69,0.0,2
16|19|20|52|69|77,0.0,1
16|19|20|58|69|81,0.0,1
16|19|20|60|63|64,0.0,2
16|19|20|60|63|66,1.0,1
16|19|20|60|64|7,1.0,1
16|19|20|60|7|72,0.5,2
16|19|20|63|65|8,1.0,1
16|19|20|63|66|69,1.0,1
16|19|20|65|66|69,1.0,1
16|19|20|65|69|80,1.0,1
16|19|20|66|69|7,0.5,2
16|19|20|66|7|79,1.0,1
16|19|20|69|77|81,1.0,1
16|19|20|69|7|77,1.0,1
16|19|20|69|7|80,1.0,1
16|19|20|69|7|81,1.0,2
16|19|20|77|8|81,0.5,2
16|19|20|7|77|79,0.0,1
16|19|20|8|80|81,0.5,2
16|19|25|50|69|79,0.0,1
16|19|25|60|69|7,1.0,1
16|19|25|63|69|8,0.5,2
16|19|27|31|63|69,0.0,1
16|19|27|31|69|7,1.0,1
16|19|27|35|63|69,0.0,1
16|19|27|3|64|69,0.0,1
16|19|27|50|64|67,1.0,1
16|19|27|50|64|79,1.0,1
16|19|27|52|69|8,1.0,1
16|19|27|63|69|8,0.0,1
16|19|2|20|25|60,1.0,1
16|19|2|20|31|77,0.0,1
16|19|2|20|35|52,0.0,1
16|19|2|20|35|8,0.0,1
16|19|2|20|50|52,1.0,1
16|19|2|20|65|67,0.0,1
16|19|2|20|65|69,1.0,1
16|19|2|20|69|77,1.0,1
16|19|2|20|69|80,1.0,1
16|19|2|20|77|81,0.0,1
16|19|2|20|79|81,0.0,1
16|19|2|20|7|79,1.0,1
16|19|2|25|3|79,1.0,1
16|19|2|27|31|69,1.0,1
16|19|2|27|79|81,0.5,2
16|19|2|31|50|79,0.5,2
16|19|2|31|65|79,0.0,1
16|19|2|35|60|80,0.0,1
16|19|2|35|69|80,0.0,1
16|19|2|3|66|67,1.0,1
16|19|2|3|67|72,1.0,1
16|19|2|50|64|67,1.0,1
16|19|2|50|67|77,0.0,1
16|19|2|52|63|79,0.0,1
16|19|2|52|6|67,0.0,1
16|19|2|58|6|79,1.0,1
16|19|2|60|67|80,1.0,1
16|19|2|60|69|7,0.0,1
16|19|2|60|77|79,0.0,1
16|19|2|64|67|8,1.0,1
16|19|2|64|79|81,1.0,1
16|19|2|65|7|81,1.0,1
16|19|2|66|67|81,0.0,1
16|19|2|6|63|79,1.0,1
16|19|31|50|60|77,0.0,1
16|19|31|50|63|79,0.0,1
16|19|31|50|64|69,0.5,2
16|19|31|50|65|79,1.0,1
16|19|31|50|69|72,1.0,1
16|19|31|50|69|77,1.0,1
16|19|31|52|65|79,0.0,1
16|19|31|52|69|81,0.0,1
16|19|31|58|63|79,1.0,2
16|19|31|58|69|81,0.0,1
16|19|31|58|7|79,0.0,1
16|19|31|60|63|64,1.0,1
16|19|31|63|67|7,0.0,1
16|19|31|64|69|7,1.0,1
16|19|31|64|79|81,0.0,1
16|19|31|69|7|72,0.0,1
16|19|31|76|8|81,0.0,1
16|19|35|4|63|7,0.0,1
16|19|35|50|60|64,1.0,1
16|19|35|50|60|81,0.0,1
16|19|35|50|69|77,0.5,2
16|19|35|50|7|79,1.0,1
16|19|35|52|67|8,1.0,1
16|19|35|60|63|81,0.0,1
16|19|35|63|64|69,0.0,1
16|19|35|63|69|77,1.0,1
16|19|35|67|7|81,1.0,1
16|19|35|69|7|80,0.0,1
16|19|3|31|50|69,0.666667,3
16|19|3|31|52|60,0.0,1
16|19|3|31|64|8,0.5,2
16|19|3|31|65|69,0.5,2
16|19|3|31|69|7,1.0,1
16|19|3|35|58|69,0.0,1
16|19|3|35|65|8,1.0,1
16|19|3|35|8|81,1.0,1
16|19|3|4|50|63,0.0,1
16|19|3|4|60|76,0.0,1
16|19|3|4|69|76,0.0,1
16|19|3|50|64|79,1.0,1
16|19|3|50|72|79,0.0,1
16|19|3|50|77|79,0.0,1
16|19|3|52|67|81,0.0,1
16|19|3|52|6|69,0.0,1
16|19|3|52|79|81,1.0,1
16|19|3|63|64|67,0.0,1
16|19|3|63|64|79,0.0,1
16|19|3|63|66|67,1.0,1
16|19|3|64|69|76,1.0,1
16|19|3|64|7|79,0.0,1
16|19|3|65|67|76,1.0,1
16|19|3|65|72|79,1.0,1
16|19|3|65|79|80,1.0,1
16|19|3|69|76|77,0.0,1
16|19|3|69|77|8,1.0,1
16|19|50|60|64|8,1.0,1
16|19|50|64|67|76,1.0,1
16|19|50|66|67|76,0.0,1
16|19|50|66|69|8,0.0,1
16|19|52|67|80|81,0.0,1
16|19|52|6|63|79,0.0,1
16|19|52|76|77|79,1.0,1
16|19|52|77|79|81,1.0,1
16|19|60|63|69|72,0.0,1
16|19|60|63|77|79,0.0,1
16|19|60|63|8|80,0.0,1
16|19|60|64|69|7,1.0,1
16|19|60|76|77|80,1.0,1
16|19|63|64|67|79,0.0,1
16|19|63|65|79|8,1.0,1
16|19|63|69|72|76,0.0,1
16|19|63|76|79|81,0.0,1
16|19|64|65|67|76,1.0,1
16|19|64|65|79|81,1.0,1
16|19|64|69|7|79,0.0,1
16|19|64|7|79|80,0.0,1
16|19|64|7|79|81,0.0,1
16|19|65|66|67|79,0.0,1
16|19|69|76|80|81,0.0,1
16|19|69|7|72|8,0.333333,3
16|19|69|7|8|81,1.0,1
16|19|6|63|7|79,0.0,1
16|20|25|27|3|31,1.0,1
16|20|25|27|3|8,1.0,1
16|20|25|27|52|69,0.0,2
16|20|25|27|69|7,0.0,1
16|20|25|31|50|8,0.0,1
16|20|25|31|52|8,0.0,1
16|20|25|31|65|81,1.0,1
16|20|25|31|7|8,1.0,1
16|20|25|35|50|7,0.0,1
16|20|25|35|50|8,0.0,1
16|20|25|35|50|81,1.0,1
16|20|25|35|65|67,0.0,1
16|20|25|35|65|8,1.0,1
16|20|25|3|31|4,0.0,2
16|20|25|3|31|64,1.0,1
16|20|25|3|31|69,0.0,1
16|20|25|3|31|76,0.0,1
16|20|25|3|31|77,0.0,1
16|20|25|3|35|7,0.0,1
16|20|25|3|35|76,1.0,1
16|20|25|3|50|81,0.0,1
16|20|25|3|65|69,1.0,1
16|20|25|3|66|69,1.0,1
16|20|25|3|66|8,1.0,1
16|20|25|3|79|8,0.0,1
16|20|25|4|50|69,0.0,1
16|20|25|4|60|7,1.0,1
16|20|25|50|65|79,1.0,1
16|20|25|50|69|77,1.0,1
16|20|25|52|60|64,1.0,1
16|20|25|52|63|79,0.0,1
16|20|25|52|65|67,0.5,2
16|20|25|52|7|79,1.0,1
16|20|25|58|60|77,1.0,1
16|20|25|60|63|66,0.0,1
16|20|25|60|64|65,0.5,2
16|20|25|60|7|8,1.0,1
16|20|25|63|69|72,1.0,1
16|20|25|63|69|80,0.0,1
16|20|25|64|8|81,0.0,1
16|20|25|65|69|77,1.0,1
16|20|25|65|7|79,1.0,1
16|20|25|66|67|7,1.0,1
16|20|25|66|69|7,0.0,1
16|20|25|69|7|76,1.0,1
16|20|25|69|7|80,1.0,1
16|20|25|69|7|81,1.0,1
16|20|25|79|8|80,1.0,1
16|20|25|8|80|81,1.0,1
16|20|27|31|35|50,1.0,1
16|20|27|31|4|76,1.0,1
16|20|27|31|4|81,0.0,1
16|20|27|31|50|8,0.0,1
16|20|27|31|52|60,0.0,1
16|20|27|31|63|69,1.0,1
16|20|27|31|64|81,1.0,1
16|20|27|31|65|8,0.0,1
16|20|27|31|69|7,0.0,1
16|20|27|31|8|81,1.0,1
16|20|27|35|58|76,1.0,1
16|20|27|35|76|81,1.0,1
16|20|27|35|7|8,1.0,1
16|20|27|3|35|77,1.0,1
16|20|27|3|35|81,1.0,1
16|20|27|3|64|8,0.0,1
16|20|27|4|60|63,1.0,1
16|20|27|4|65|69,1.0,1
16|20|27|4|69|7,0.5,2
16|20|27|50|67|7,1.0,1
16|20|27|52|60|77,1.0,1
16|20|27|52|64|69,0.0,1
16|20|27|52|66|69,1.0,1
16|20|27|63|64|67,0.0,1
16|20|27|63|79|80,0.0,1
16|20|27|64|65|69,0.0,1
16|20|27|64|69|7,1.0,1
16|20|27|64|69|81,1.0,1
16|20|27|64|8|80,1.0,1
16|20|27|65|67|81,0.0,1
16|20|27|65|69|77,0.0,1
16|20|27|65|69|80,0.0,1
16|20|27|65|7|79,0.0,1
16|20|27|66|69|7,0.0,1
16|20|27|69|7|77,0.666667,3
16|20|27|6|7|8,0.0,1
16|20|31|35|4|65,1.0,1
16|20|31|35|50|77,0.5,2
16|20|31|35|50|81,1.0,1
16|20|31|35|58|77,1.0,1
16|20|31|35|63|81,1.0,1
16|20|31|35|64|7,1.0,2
16|20|31|35|64|81,1.0,1
16|20|31|35|65|76,0.0,2
16|20|31|35|65|80,0.0,1
16|20|31|4|50|6,1.0,1
16|20|31|4|64|77,0.0,1
16|20|31|4|64|81,0.0,1
16|20|31|4|6|63,0.0,1
16|20|31|4|76|80,0.0,1
16|20|31|4|77|80,0.333333,3
16|20|31|4|7|8,1.0,2
16|20|31|50|52|77,1.0,1
16|20|31|50|64|8,0.0,1
16|20|31|50|6|64,1.0,1
16|20|31|50|6|7,1.0,1
16|20|31|50|77|8,0.0,2
16|20|31|50|77|80,1.0,1
16|20|31|52|60|80,1.0,1
16|20|31|52|64|8,0.0,1
16|20|31|52|64|81,0.0,1
16|20|31|52|66|8,0.5,2
16|20|31|52|69|7,1.0,1
16|20|31|52|72|8,1.0,1
16|20|31|58|77|8,1.0,1
16|20|31|60|80|81,0.0,1
16|20|31|63|65|67,1.0,1
16|20|31|63|66|8,0.0,1
16|20|31|63|72|8,0.0,1
16|20|31|64|76|77,0.0,1
16|20|31|64|7|8,1.0,2
16|20|31|64|7|81,1.0,1
16|20|31|64|80|81,0.666667,3
16|20|31|65|66|8,1.0,1
16|20|31|65|66|81,1.0,1
16|20|31|65|67|80,0.0,1
16|20|31|65|69|80,0.0,1
16|20|31|65|77|8,1.0,1
16|20|31|66|76|81,1.0,1
16|20|31|66|7|8,1.0,1
16|20|31|67|72|80,0.0,1
16|20|31|6|63|64,0.0,1
16|20|31|6|63|76,0.0,1
16|20|31|6|64|7,0.0,1
16|20|31|6|65|8,1.0,1
16|20|31|6|65|81,0.666667,3
16|20|31|6|7|81,0.0,2
16|20|31|72|76|81,1.0,1
16|20|31|76|77|80,0.0,1
16|20|31|77|80|81,1.0,1
16|20|31|7|72|8,0.0,1
16|20|31|7|77|8,1.0,1
16|20|35|4|52|65,1.0,1
16|20|35|4|63|8,1.0,1
16|20|35|4|64|65,0.0,1
16|20|35|50|64|67,0.5,2
16|20|35|50|67|77,0.0,1
16|20|35|50|8|81,0.0,1
16|20|35|52|64|8,0.0,1
16|20|35|52|69|80,0.0,1
16|20|35|58|64|7,1.0,1
16|20|35|60|66|7,0.0,1
16|20|35|63|72|8,0.0,1
16|20|35|64|65|80,1.0,1
16|20|35|64|76|80,0.0,1
16|20|35|64|77|81,1.0,1
16|20|35|64|7|8,0.0,1
16|20|35|64|80|81,0.0,1
16|20|35|65|69|76,1.0,1
16|20|35|6|64|7,1.0,1
16|20|35|77|80|81,1.0,2
16|20|35|7|72|8,0.0,1
16|20|3|31|35|50,1.0,1
16|20|3|31|35|63,0.0,1
16|20|3|31|35|65,1.0,2
16|20|3|31|35|7,1.0,1
16|20|3|31|35|80,1.0,1
16|20|3|31|4|64,0.5,2
16|20|3|31|4|65,1.0,1
16|20|3|31|4|77,0.5,2
16|20|3|31|4|8,1.0,1
16|20|3|31|64|72,0.0,1
16|20|3|31|64|81,1.0,1
16|20|3|31|66|77,0.0,1
16|20|3|31|6|65,1.0,1
16|20|3|31|6|77,0.0,1
16|20|3|31|76|77,1.0,1
16|20|3|31|77|80,1.0,1
16|20|3|35|65|77,1.0,1
16|20|3|35|6|63,1.0,1
16|20|3|4|50|6,0.0,1
16|20|3|4|6|64,1.0,1
16|20|3|4|77|8,1.0,1
16|20|3|50|6|8,1.0,1
16|20|3|52|67|72,0.0,1
16|20|3|52|69|72,0.0,1
16|20|3|64|65|72,0.0,1
16|20|3|64|77|8,1.0,1
16|20|3|65|67|72,0.0,1
16|20|3|65|69|72,1.0,1
16|20|3|6|63|65,1.0,1
16|20|3|6|63|66,1.0,1
16|20|3|6|64|7,1.0,1
16|20|3|6|64|77,0.0,1
16|20|3|6|64|80,1.0,1
16|20|3|6|64|81,0.0,1
16|20|3|6|7|77,1.0,1
16|20|3|6|7|8,0.5,2
16|20|4|52|69|8,1.0,1
16|20|4|63|64|69,1.0,1
16|20|4|64|65|69,0.5,2
16|20|4|64|65|79,0.0,1
16|20|4|64|77|8,0.0,1
16|20|4|64|8|81,1.0,1
16|20|4|65|66|69,1.0,1
16|20|4|65|69|77,1.0,1
16|20|4|65|77|79,0.0,1
16|20|4|66|69|7,1.0,1
16|20|4|66|69|81,1.0,1
16|20|4|69|7|8,1.0,1
16|20|4|6|7|8,0.333333,3
16|20|4|76|8|80,0.0,1
16|20|4|76|8|81,0.0,1
16|20|4|77|79|80,1.0,1
16|20|50|58|67|80,1.0,1
16|20|50|58|77|80,1.0,1
16|20|50|64|66|69,1.0,1
16|20|50|64|69|77,1.0,1
16|20|50|65|66|67,0.0,1
16|20|50|65|72|79,1.0,1
16|20|50|66|69|72,1.0,1
16|20|50|6|63|81,0.0,1
16|20|50|6|65|79,0.0,1
16|20|52|60|72|80,1.0,1
16|20|52|63|66|67,0.0,1
16|20|52|66|67|7,0.5,2
16|20|52|66|69|80,1.0,1
16|20|52|66|7|79,0.0,1
16|20|52|6|63|69,1.0,1
16|20|52|6|63|79,1.0,1
16|20|58|66|7|8,0.0,1
16|20|58|6|60|7,0.0,1
16|20|58|6|77|8,1.0,1
16|20|60|64|66|7,0.0,3
16|20|60|64|66|77,1.0,1
16|20|60|64|72|77,1.0,1
16|20|60|64|7|72,0.0,1
16|20|60|65|66|77,0.0,1
16|20|60|65|66|81,0.5,2
16|20|60|65|72|80,1.0,1
16|20|60|65|77|80,0.0,1
16|20|60|65|80|81,0.0,1
16|20|63|64|65|79,1.0,1
16|20|63|64|66|69,1.0,1
16|20|63|65|66|79,1.0,1
16|20|63|66|69|8,1.0,1
16|20|64|65|69|72,1.0,1
16|20|64|65|69|77,1.0,1
16|20|64|65|77|79,0.0,1
16|20|64|65|7|79,0.0,1
16|20|64|66|69|7,1.0,1
16|20|64|66|7|8,1.0,1
16|20|64|66|8|81,1.0,1
16|20|64|69|76|80,1.0,1
16|20|64|69|77|8,1.0,1
16|20|64|69|7|77,1.0,1
16|20|64|77|8|80,1.0,2
16|20|64|79|80|81,1.0,1
16|20|64|8|80|81,1.0,1
16|20|65|66|67|7,0.0,1
16|20|65|66|69|76,0.0,1
16|20|65|66|69|81,1.0,1
16|20|65|67|7|80,1.0,1
16|20|65|69|72|77,1.0,1
16|20|65|69|77|80,0.0,1
16|20|65|77|79|80,1.0,1
16|20|65|7|72|79,0.0,1
16|20|66|67|7|8,0.0,1
16|20|66|69|76|81,1.0,1
16|20|66|69|7|77,0.0,1
16|20|66|79|8|81,0.0,1
16|20|67|7|72|8,1.0,1
16|20|69|7|72|8,1.0,1
16|20|6|60|65|7,1.0,1
16|20|6|63|64|8,1.0,1
16|20|6|63|69|72,1.0,1
16|20|6|64|76|81,1.0,1
16|20|6|64|8|81,1.0,1
16|20|6|65|69|7,0.666667,3
